,date,timCool1,strCushion1,tmpMoldZone3,tmpFlange1,tmpMoldZone4,strPlasticisation1,tmpMoldZone1,tmpMoldZone2,spdInjection1,tmpMoldZone9,tmpMoldZone7,tmpMoldZone8,tmpOil,tmpMoldZone5,tmpMoldZone6,tmpMoldZone19,cntCycle,tmpMoldZone18,stsMachine,tmpMoldZone15,volTransfer1,tmpMoldZone14,tmpMoldZone17,strTransfer1,tmpMoldZone16,timTransfer1,timMoldClose,tmpBarrel1Zone5,tmpBarrel1Zone4,prsPomp1,tmpBarrel1Zone1,tmpBarrel1Zone3,tmpMoldZone20,tmpBarrel1Zone2,volShot1,timFill1,timMoldOpen,tmpMoldZone11,tmpMoldZone10,prsTransferHyd1,tmpMoldZone13,tmpMoldZone12,decMold,prsHoldSpec1,tmpNozle1,timestamp,prsInjectionHyd1,timCycle,sfc,frcClamp,timPlasticisation1,reason
8459,2020-12-05T15:23:14.000,16.5,21.7,294.0,93.0,295.0,71.0,294.0,295.0,42.6,0.0,0.0,0.0,41.0,296.0,0.0,0.0,63,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,117.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.23,0.0,0.0,1793,1033.0,250.0,2020-12-05 18:23:14.0,80.95,46.07,"['S107640700109302564', 'S107640700110302564']",3885.0,11.09,
8460,2020-12-05T15:25:36.000,16.5,21.7,294.0,93.0,295.0,71.0,296.0,295.0,43.1,0.0,0.0,0.0,41.0,296.0,0.0,0.0,66,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,39.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.1,0.0,0.0,1793,1033.0,250.0,2020-12-05 18:25:36.0,80.95,46.03,"['S107640700112302564', 'S107640700111302564']",3885.0,11.08,
8461,2020-12-05T15:24:03.000,16.5,21.8,295.0,93.0,295.0,71.0,296.0,295.0,43.1,0.0,0.0,0.0,41.0,296.0,0.0,0.0,64,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,39.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.27,0.0,0.0,1793,1036.0,250.0,2020-12-05 18:24:03.0,81.2,46.06,[],3885.0,11.07,
8462,2020-12-05T15:27:08.000,16.5,21.7,294.0,93.0,295.0,71.0,293.0,295.0,42.6,0.0,0.0,0.0,41.0,296.0,0.0,0.0,68,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,133.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.23,0.0,0.0,1793,1034.0,250.0,2020-12-05 18:27:08.0,81.07,46.05,"['S107640700116302564', 'S107640700117302564', 'S107640700115302564', 'S107640700118302564', 'S107640700119302564', 'S107640700120302564']",3885.0,11.07,
8463,2020-12-05T15:26:20.000,16.5,21.8,294.0,93.0,295.0,71.0,294.0,295.0,42.6,0.0,0.0,0.0,41.0,296.0,0.0,0.0,67,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,47.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.23,0.0,0.0,1793,1037.0,250.0,2020-12-05 18:26:20.0,81.29,46.06,"['S107640700113302564', 'S107640700114302564']",3885.0,11.06,
8464,2020-12-05T15:27:53.000,16.5,21.7,294.0,93.0,295.0,71.0,296.0,295.0,42.6,0.0,0.0,0.0,40.0,296.0,0.0,0.0,69,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,41.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.23,0.0,0.0,1793,1036.0,250.0,2020-12-05 18:27:53.0,81.2,46.05,"['S107640700126302564', 'S107640700124302564', 'S107640700121302564', 'S107640700122302564', 'S107640700123302564', 'S107640700125302564', 'S107640700128302564', 'S107640700127302564']",3885.0,11.09,
8465,2020-12-05T15:28:37.000,16.5,21.8,294.0,93.0,295.0,71.0,293.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,70,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,99.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.31,0.0,0.0,1793,1036.0,250.0,2020-12-05 18:28:37.0,81.24,46.06,[],3885.0,11.03,
8466,2020-12-05T15:30:58.000,16.5,21.8,294.0,93.0,295.0,71.0,292.0,295.0,42.6,0.0,0.0,0.0,40.0,296.0,0.0,0.0,73,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,110.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.23,0.0,0.0,1793,1037.0,250.0,2020-12-05 18:30:58.0,81.33,46.01,"['S107640700133302564', 'S107640700134302564']",3885.0,11.07,
8467,2020-12-05T15:29:25.000,16.5,21.6,294.0,93.0,295.0,71.0,295.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,71,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,41.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.18,0.0,0.0,1793,1034.0,250.0,2020-12-05 18:29:25.0,81.03,45.99,"['S107640700130302564', 'S107640700129302564']",3885.0,11.08,
8468,2020-12-05T15:30:10.000,16.5,21.8,294.0,93.0,295.0,71.0,296.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,72,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,45.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.23,0.0,0.0,1793,1037.0,250.0,2020-12-05 18:30:10.0,81.33,46.05,"['S107640700131302564', 'S107640700132302564']",3885.0,11.09,
8469,2020-12-05T15:32:27.000,16.5,21.8,294.0,93.0,295.0,71.0,293.0,295.0,42.6,0.0,0.0,0.0,40.0,296.0,0.0,0.0,75,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,115.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.23,0.0,0.0,1793,1037.0,250.0,2020-12-05 18:32:27.0,81.29,46.05,"['S107640700138302564', 'S107640700137302564']",3885.0,11.04,
8470,2020-12-05T15:31:43.000,16.5,21.7,294.0,93.0,295.0,71.0,296.0,295.0,42.6,0.0,0.0,0.0,40.0,296.0,0.0,0.0,74,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,42.0,255.0,270.0,0.0,260.0,0.0,1.83,3.45,0.0,0.0,63.23,0.0,0.0,1793,1036.0,250.0,2020-12-05 18:31:43.0,81.24,45.98,"['S107640700135302564', 'S107640700136302564']",3885.0,11.08,
8471,2020-12-05T15:33:15.000,16.5,21.7,294.0,93.0,295.0,71.0,296.0,295.0,43.7,0.0,0.0,0.0,40.0,296.0,0.0,0.0,76,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,40.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.18,0.0,0.0,1793,1035.0,250.0,2020-12-05 18:33:15.0,81.12,46.01,"['S107640700139302564', 'S107640700140302564']",3885.0,11.07,
8472,2020-12-05T15:34:00.000,16.5,21.7,294.0,93.0,295.0,71.0,292.0,295.0,42.6,0.0,0.0,0.0,40.0,296.0,0.0,0.0,77,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,45.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.27,0.0,0.0,1793,1035.0,250.0,2020-12-05 18:34:00.0,81.16,46.07,"['S107640700141302564', 'S107640700142302564']",3885.0,11.1,
8473,2020-12-05T15:34:48.000,16.5,21.8,294.0,93.0,295.0,71.0,295.0,295.0,42.6,0.0,0.0,0.0,40.0,296.0,0.0,0.0,78,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,66.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.27,0.0,0.0,1793,1036.0,250.0,2020-12-05 18:34:48.0,81.24,46.01,"['S107640700143302564', 'S107640700144302564']",3885.0,11.06,
8474,2020-12-05T15:35:32.000,16.5,21.7,294.0,93.0,295.0,71.0,293.0,295.0,42.6,0.0,0.0,0.0,40.0,296.0,0.0,0.0,79,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,48.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.18,0.0,0.0,1793,1034.0,250.0,2020-12-05 18:35:32.0,81.03,45.98,"['S107640700146302564', 'S107640700145302564']",3885.0,11.13,
8475,2020-12-05T15:36:21.000,16.5,21.8,294.0,93.0,295.0,71.0,296.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,80,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,161.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.1,0.0,0.0,1793,1036.0,250.0,2020-12-05 18:36:21.0,81.24,46.06,[],3885.0,11.09,
8476,2020-12-05T15:39:22.000,16.5,21.6,294.0,93.0,295.0,71.0,296.0,295.0,42.6,0.0,0.0,0.0,41.0,296.0,0.0,0.0,84,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,46.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.23,0.0,0.0,1793,1032.0,250.0,2020-12-05 18:39:22.0,80.86,46.01,[],3885.0,11.13,
8477,2020-12-05T15:37:50.000,16.5,21.7,294.0,93.0,295.0,71.0,296.0,295.0,43.7,0.0,0.0,0.0,41.0,296.0,0.0,0.0,82,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,99.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.1,0.0,0.0,1793,1035.0,250.0,2020-12-05 18:37:50.0,81.12,46.06,"['S107640700149302564', 'S107640700150302564']",3885.0,11.12,
8478,2020-12-05T15:40:11.000,16.5,21.8,294.0,93.0,295.0,71.0,296.0,295.0,43.1,0.0,0.0,0.0,41.0,296.0,0.0,0.0,85,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,81.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.14,0.0,0.0,1793,1035.0,250.0,2020-12-05 18:40:11.0,81.12,46.06,"['S107640700151302564', 'S107640700152302564']",3885.0,11.11,
8479,2020-12-05T15:37:05.000,16.5,21.7,294.0,93.0,295.0,71.0,293.0,295.0,42.6,0.0,0.0,0.0,40.0,296.0,0.0,0.0,81,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,40.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.14,0.0,0.0,1793,1035.0,250.0,2020-12-05 18:37:05.0,81.12,46.05,"['S107640700147302564', 'S107640700148302564']",3885.0,11.11,
8480,2020-12-05T15:40:55.000,16.5,21.8,294.0,93.0,295.0,71.0,294.0,295.0,43.1,0.0,0.0,0.0,41.0,296.0,0.0,0.0,86,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,44.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.02,0.0,0.0,1793,1036.0,250.0,2020-12-05 18:40:55.0,81.24,46.07,[],3885.0,11.06,
8481,2020-12-05T15:38:38.000,16.5,21.8,294.0,93.0,295.0,71.0,293.0,295.0,43.7,0.0,0.0,0.0,41.0,296.0,0.0,0.0,83,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,47.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.18,0.0,0.0,1793,1035.0,250.0,2020-12-05 18:38:38.0,81.16,45.99,[],3885.0,11.04,
8482,2020-12-05T15:41:39.000,16.5,21.7,294.0,93.0,295.0,71.0,294.0,295.0,42.6,0.0,0.0,0.0,41.0,296.0,0.0,0.0,87,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,74.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.14,0.0,0.0,1793,1033.0,250.0,2020-12-05 18:41:39.0,80.95,46.04,"['S107640700157302564', 'S107640700153302564', 'S107640700155302564', 'S107640700160302564', 'S107640700154302564', 'S107640700158302564', 'S107640700156302564', 'S107640700159302564']",3885.0,11.12,
8483,2020-12-05T15:43:12.000,16.5,21.7,294.0,93.0,295.0,71.0,293.0,295.0,43.1,0.0,0.0,0.0,41.0,296.0,0.0,0.0,89,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,44.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.1,0.0,0.0,1793,1033.0,250.0,2020-12-05 18:43:12.0,80.95,46.05,[],3885.0,11.11,
8484,2020-12-05T15:42:28.000,16.5,21.8,294.0,93.0,295.0,71.0,297.0,295.0,43.1,0.0,0.0,0.0,41.0,296.0,0.0,0.0,88,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,39.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,62.97,0.0,0.0,1793,1033.0,250.0,2020-12-05 18:42:28.0,80.99,46.03,"['S107640700161302564', 'S107640700162302564']",3885.0,11.08,
8485,2020-12-05T15:44:01.000,16.5,21.7,294.0,93.0,295.0,71.0,296.0,295.0,43.1,0.0,0.0,0.0,41.0,296.0,0.0,0.0,90,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,97.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.1,0.0,0.0,1793,1033.0,250.0,2020-12-05 18:44:01.0,80.99,46.04,"['S107640700163302564', 'S107640700164302564']",3885.0,11.09,
8486,2020-12-05T15:44:45.000,16.5,21.8,294.0,93.0,295.0,70.9,294.0,295.0,42.6,0.0,0.0,0.0,41.0,296.0,0.0,0.0,91,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,41.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.1,0.0,0.0,1793,1031.0,250.0,2020-12-05 18:44:45.0,80.82,46.02,"['S107640700165302564', 'S107640700166302564']",3885.0,11.06,
8497,2020-12-05T15:47:03.000,16.5,21.7,294.0,93.0,295.0,71.0,296.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,94,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,48.0,255.0,270.0,0.0,260.0,0.0,1.83,3.45,0.0,0.0,63.1,0.0,0.0,1793,1029.0,250.0,2020-12-05 18:47:03.0,80.74,45.99,[],3885.0,11.07,
8498,2020-12-05T15:47:51.000,16.5,21.7,294.0,93.0,295.0,71.0,293.0,295.0,42.6,0.0,0.0,0.0,40.0,296.0,0.0,0.0,95,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,160.0,255.0,270.0,0.0,260.0,0.0,1.83,3.45,0.0,0.0,63.14,0.0,0.0,1793,1032.0,250.0,2020-12-05 18:47:51.0,80.9,45.99,[],3885.0,11.09,
8499,2020-12-05T15:48:36.000,16.5,21.8,294.0,93.0,295.0,71.0,296.0,295.0,42.6,0.0,0.0,0.0,40.0,296.0,0.0,0.0,96,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,40.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.1,0.0,0.0,1793,1032.0,250.0,2020-12-05 18:48:36.0,80.9,46.05,[],3885.0,11.03,
8500,2020-12-05T15:49:20.000,16.5,21.6,294.0,93.0,295.0,71.0,294.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,97,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,99.0,255.0,270.0,0.0,260.0,0.0,1.83,3.46,0.0,0.0,63.1,0.0,0.0,1793,1029.0,250.0,2020-12-05 18:49:20.0,80.69,46.05,[],3885.0,11.06,
8501,2020-12-05T15:45:30.000,16.5,21.6,294.0,93.0,295.0,71.0,296.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,92,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,98.0,255.0,270.0,0.0,260.0,0.0,1.83,3.45,0.0,0.0,63.06,0.0,0.0,1793,1032.0,250.0,2020-12-05 18:45:30.0,80.86,46.03,"['S107640700168302564', 'S107640700167302564']",3885.0,11.1,
8502,2020-12-05T15:46:18.000,16.5,21.8,294.0,93.0,295.0,71.0,294.0,295.0,43.1,0.0,0.0,0.0,40.0,296.0,0.0,0.0,93,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,41.0,255.0,270.0,0.0,260.0,0.0,1.83,3.45,0.0,0.0,63.18,0.0,0.0,1793,1035.0,250.0,2020-12-05 18:46:18.0,81.12,45.99,[],3885.0,11.08,
23432,2020-12-16T22:24:58.000,16.5,22.0,295.0,92.0,295.0,71.4,298.0,295.0,43.1,0.0,0.0,0.0,35.0,296.0,0.0,0.0,3,0.0,0S000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,65.0,254.0,270.0,0.0,260.0,0.0,1.83,3.42,0.0,0.0,60.94,0.0,0.0,1793,1047.0,250.0,2020-12-17 01:24:58.0,82.09,49.15,[],3885.0,11.65,[]
23433,2020-12-16T22:26:35.000,16.5,22.3,295.0,92.0,295.0,71.9,295.0,295.0,44.2,0.0,0.0,0.0,35.0,297.0,0.0,0.0,4,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,39.0,255.0,270.0,0.0,260.0,0.0,1.84,3.42,0.0,0.0,59.08,0.0,0.0,1793,978.0,251.0,2020-12-17 01:26:35.0,76.68,54.03,[],3885.0,11.74,[]
23434,2020-12-16T22:27:20.000,16.5,21.7,295.0,92.0,295.0,71.0,293.0,295.0,43.1,0.0,0.0,0.0,35.0,296.0,0.0,0.0,5,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,95.0,255.0,270.0,0.0,260.0,0.0,1.82,3.41,0.0,0.0,58.15,0.0,0.0,1793,1018.0,250.0,2020-12-17 01:27:20.0,79.76,47.17,[],3885.0,11.17,[]
23435,2020-12-16T22:28:08.000,16.5,21.8,295.0,92.0,295.0,71.0,297.0,295.0,43.1,0.0,0.0,0.0,35.0,296.0,0.0,0.0,6,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,62.0,255.0,270.0,0.0,260.0,0.0,1.82,3.41,0.0,0.0,58.4,0.0,0.0,1793,1018.0,250.0,2020-12-17 01:28:08.0,79.76,45.83,[],3885.0,10.97,[]
23436,2020-12-16T22:28:53.000,16.5,21.7,295.0,92.0,295.0,71.0,295.0,295.0,42.6,0.0,0.0,0.0,35.0,296.0,0.0,0.0,7,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,39.0,256.0,270.0,0.0,260.0,0.0,1.81,3.41,0.0,0.0,58.49,0.0,0.0,1793,1021.0,249.0,2020-12-17 01:28:53.0,80.06,45.83,[],3885.0,10.86,[]
23437,2020-12-16T22:12:05.000,17.0,25.8,291.0,89.0,294.0,79.1,288.0,290.0,32.6,0.0,0.0,0.0,36.0,291.0,0.0,0.0,0,0.0,0S000,0.0,156.1,0.0,0.0,30.0,0.0,12.0,2.46,280.0,280.0,46.0,255.0,270.0,0.0,260.0,179.4,4.21,3.08,0.0,0.0,75.41,0.0,0.0,1793,963.0,250.0,2020-12-17 01:12:05.0,75.49,44.47,[],3885.0,8.66,[]
23438,2020-12-16T22:13:30.000,16.5,18.0,294.0,92.0,295.0,67.3,294.0,294.0,43.7,0.0,0.0,0.0,35.0,296.0,0.0,0.0,1,0.0,0S000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.93,285.0,280.0,44.0,255.0,270.0,0.0,260.0,0.0,1.74,3.44,0.0,0.0,60.44,0.0,0.0,1793,937.0,249.0,2020-12-17 01:13:30.0,73.5,45.94,[],3885.0,12.53,[]
23439,2020-12-16T22:15:36.000,16.5,21.9,295.0,92.0,295.0,71.2,293.0,295.0,43.1,0.0,0.0,0.0,35.0,296.0,0.0,0.0,2,0.0,0S000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,102.0,254.0,270.0,0.0,260.0,0.0,1.83,3.43,0.0,0.0,62.04,0.0,0.0,1793,1057.0,249.0,2020-12-17 01:15:36.0,82.85,47.52,[],3885.0,12.6,[]
23441,2020-12-16T22:29:38.000,16.5,21.8,295.0,92.0,295.0,71.1,296.0,295.0,43.1,0.0,0.0,0.0,35.0,296.0,0.0,0.0,8,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,281.0,42.0,256.0,270.0,0.0,261.0,0.0,1.81,3.42,0.0,0.0,59.04,0.0,0.0,1793,1025.0,249.0,2020-12-17 01:29:38.0,80.4,45.83,"['S1081726000012303300', 'S108169700002301682', 'S108169700001301682', 'S1081726000022303300']",3885.0,10.75,[]
23442,2020-12-16T22:31:11.000,16.5,21.9,294.0,92.0,295.0,71.0,294.0,295.0,43.1,0.0,0.0,0.0,35.0,296.0,0.0,0.0,10,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,281.0,40.0,255.0,270.0,0.0,260.0,0.0,1.82,3.42,0.0,0.0,60.05,0.0,0.0,1793,1034.0,249.0,2020-12-17 01:31:11.0,81.03,45.81,"['S108169700005301682', 'S1081726000062303300', 'S1081726000052303300', 'S108169700006301682']",3885.0,10.73,[]
23443,2020-12-16T22:30:23.000,16.5,21.9,295.0,92.0,295.0,71.1,294.0,295.0,42.6,0.0,0.0,0.0,35.0,296.0,0.0,0.0,9,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,281.0,76.0,255.0,270.0,0.0,261.0,0.0,1.82,3.41,0.0,0.0,59.55,0.0,0.0,1793,1027.0,249.0,2020-12-17 01:30:23.0,80.57,45.8,"['S1081726000042303300', 'S108169700003301682', 'S1081726000032303300', 'S108169700004301682']",3885.0,10.73,[]
23444,2020-12-16T22:31:56.000,16.5,21.8,295.0,92.0,295.0,71.0,296.0,295.0,43.1,0.0,0.0,0.0,35.0,296.0,0.0,0.0,11,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,44.0,255.0,270.0,0.0,261.0,0.0,1.82,3.42,0.0,0.0,60.44,0.0,0.0,1793,1033.0,249.0,2020-12-17 01:31:56.0,80.95,45.81,"['S108169700007301682', 'S1081726000072303300', 'S1081726000082303300', 'S108169700008301682']",3885.0,10.76,[]
23445,2020-12-16T22:32:40.000,16.5,21.8,295.0,91.0,295.0,71.0,292.0,295.0,42.6,0.0,0.0,0.0,36.0,296.0,0.0,0.0,12,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,281.0,98.0,255.0,270.0,0.0,260.0,0.0,1.82,3.42,0.0,0.0,60.56,0.0,0.0,1793,1036.0,249.0,2020-12-17 01:32:40.0,81.24,45.8,"['S1081726000102303300', 'S108169700009301682', 'S1081726000092303300', 'S108169700010301682']",3885.0,10.83,[]
23446,2020-12-16T22:33:29.000,16.5,21.7,295.0,91.0,295.0,70.9,297.0,295.0,42.6,0.0,0.0,0.0,36.0,296.0,0.0,0.0,13,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,107.0,255.0,270.0,0.0,260.0,0.0,1.81,3.42,0.0,0.0,60.77,0.0,0.0,1793,1034.0,249.0,2020-12-17 01:33:29.0,81.03,45.79,"['S108169700011301682', 'S108169700012301682', 'S1081726000122303300', 'S1081726000112303300']",3885.0,10.98,[]
23447,2020-12-16T22:34:14.000,16.5,21.7,294.0,91.0,295.0,70.9,296.0,295.0,43.1,0.0,0.0,0.0,36.0,296.0,0.0,0.0,14,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,281.0,44.0,255.0,270.0,0.0,260.0,0.0,1.81,3.42,0.0,0.0,60.86,0.0,0.0,1793,1037.0,249.0,2020-12-17 01:34:14.0,81.29,45.8,"['S1081726000132303300', 'S108169700014301682', 'S108169700013301682', 'S1081726000142303300']",3885.0,11.14,[]
23448,2020-12-16T22:34:59.000,16.5,21.6,294.0,91.0,295.0,70.8,295.0,295.0,42.6,0.0,0.0,0.0,36.0,296.0,0.0,0.0,15,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,46.0,255.0,270.0,0.0,260.0,0.0,1.81,3.42,0.0,0.0,60.82,0.0,0.0,1793,1035.0,249.0,2020-12-17 01:34:59.0,81.12,45.79,"['S1081726000162303300', 'S108169700015301682', 'S1081726000152303300']",3885.0,11.29,[]
23449,2020-12-16T22:36:32.000,16.5,21.6,295.0,91.0,295.0,70.7,296.0,295.0,43.1,0.0,0.0,0.0,36.0,296.0,0.0,0.0,17,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,281.0,51.0,255.0,270.0,0.0,260.0,0.0,1.81,3.42,0.0,0.0,60.52,0.0,0.0,1793,1029.0,250.0,2020-12-17 01:36:32.0,80.65,45.8,"['S1081726000182303300', 'S108169700018301682', 'S108169700017301682', 'S108169700019301682', 'S1081726000192303300']",3885.0,11.44,[]
23450,2020-12-16T22:35:44.000,16.5,21.6,294.0,91.0,295.0,70.8,293.0,295.0,43.1,0.0,0.0,0.0,36.0,296.0,0.0,0.0,16,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,280.0,100.0,255.0,270.0,0.0,260.0,0.0,1.81,3.42,0.0,0.0,60.56,0.0,0.0,1793,1032.0,250.0,2020-12-17 01:35:44.0,80.86,45.82,"['S108169700016301682', 'S1081726000172303300']",3885.0,11.31,[]
23451,2020-12-16T22:37:17.000,16.5,21.6,294.0,91.0,295.0,70.8,296.0,295.0,43.1,0.0,0.0,0.0,36.0,296.0,0.0,0.0,18,0.0,0A000,0.0,0.0,0.0,0.0,30.0,0.0,15.0,2.91,285.0,281.0,40.0,255.0,270.0,0.0,260.0,0.0,1.81,3.42,0.0,0.0,60.44,0.0,0.0,1793,1031.0,250.0,2020-12-17 01:37:17.0,80.82,45.8,"['S108169700020301682', 'S1081726000202303300', 'S108169700021301682', 'S1081726000212303300']",3885.0,11.49,[]
